,id,price,rating
0,562999b3498ed376b4722af2,0,8.2
1,57767834498e7b1d7599e9db,1,8.2
2,4ad2595cf964a5200be120e3,0,7.8
3,4b53aaaaf964a52002a727e3,1,7.9
4,4b0f0bd0f964a5208c5e23e3,0,8.3
5,570c6ac5498e709d13717f71,0,0.0
6,4c5444dda724e21eeb991cf6,0,0.0
7,4b57af26f964a520b73b28e3,0,0.0
8,556b6fd4498e15b7ccf95448,2,9.4
9,5a9a1525a92d9842d4e4cd3f,1,9.0
10,4a7ce1a4f964a520eded1fe3,2,9.0
11,4eb183e81081ba283623d494,2,8.7
12,5028592be4b07f3295f264f6,2,8.7
13,49ec0ccbf964a52059671fe3,1,8.5
14,4ac95623f964a520b2bf20e3,2,7.8
15,4be5df89910020a1a4a1d314,0,7.2
16,4c912640ae96a0938509a146,0,7.1
17,40b13b00f964a52039f71ee3,1,6.8
18,4e68ef5ed164156c906f7c94,0,6.6
19,4c78673d93ef236a3751ac0f,1,6.1
20,4bf61083004ed13a4df141a0,0,0.0
21,4cba21c7dd41a35d5068e6a0,0,0.0
22,5ce0416b7b385f002cd3e3e0,1,0.0
23,4bedf31d2c082d7f04cc2f42,0,7.2
24,4c87d0145df9bfb77f983263,0,7.2
25,49e53091f964a520a5631fe3,0,6.9
26,4c1d9aacb306c928afee65b7,2,9.1
27,5cc7cf80a795bd002ce275c3,3,8.6
28,539dd8c9498e709d5f04fa49,1,6.9
29,4af9b158f964a520651322e3,1,6.8
30,4f1a3cac4fc6083d3a0fcb20,2,8.4
31,4a9af1b2f964a520b33320e3,1,8.1
32,4af36902f964a52059ed21e3,0,7.9
33,4a935cdef964a520a21f20e3,1,6.7
34,4b493fedf964a5206a6b26e3,1,6.5
35,4bbe979db083a5937f56a2e9,0,6.5
36,4f32659d19836c91c7d3c535,0,0.0
37,4bf0746f17880f472e582937,1,0.0
38,4cc21ee57ed8ef3b2b0f12a0,0,0.0
39,50ae48cfe4b0be4dddcfb5c4,0,0.0
