,id,price,rating
91,4b3fa095f964a520aeaa25e3,0,7.7
92,4a5517d7f964a520abb31fe3,0,7.6
93,5999e41a16fa041f2be22646,0,7.6
94,4e6adcc118381ea1be19dc00,0,7.6
95,4c941328f7cfa1cd539db015,2,7.5
96,534440d8498e348ce22830de,0,8.0
97,4d24e21cc2b36ea87b3821d4,2,7.5
98,4aff92baf964a5208b3922e3,2,8.1
99,4b523e6ff964a5203b7227e3,0,8.4
100,4aa41c20f964a520564520e3,0,7.3
101,4a9c330ef964a520653620e3,2,8.3
102,4a986dfaf964a520f92b20e3,2,7.2
103,4b2c0938f964a5201dc024e3,0,7.1
104,507a3368e4b05ac93d7f7895,2,7.1
105,51ca5aa6498e2f1ed66bae4b,2,7.0
106,4b47f820f964a520614526e3,1,7.7
107,4b6c68a5f964a520a7372ce3,1,6.9
108,52e82205498e9a3f2814844a,1,6.8
109,49cecc52f964a520875a1fe3,1,7.4
110,4ba97be5f964a520e3293ae3,0,7.3
111,510d681be4b0d7e116a8c86d,1,6.9
112,4a933951f964a5203b1f20e3,0,6.9
113,54d13dbd498ecb61eca7ef27,0,0.0
114,4b3d18e2f964a520d98d25e3,0,0.0
115,56f5f987498ecc1823ad5a29,0,0.0
116,4b020f94f964a520784722e3,0,8.5
117,4b04512af964a5203f5322e3,0,7.9
118,4a9486eff964a520e52120e3,0,8.1
119,4eff4a8861af974bcd80f617,0,7.4
120,4b8afe9af964a520398d32e3,1,7.3
121,4aa43423f964a520d14520e3,0,7.3
122,4c252f2db7b8a593c4cd3de8,0,6.7
123,4a8e0d0ef964a520e51120e3,1,6.8
124,450a66c3f964a52043391fe3,0,6.5
125,56a97dd8498e760f2bfc967d,1,6.5
126,4ab0431cf964a520bb6620e3,1,6.2
127,4b1b1f89f964a52078f823e3,1,6.3
128,4ae60065f964a520f0a321e3,0,6.2
129,4b772d97f964a5202a852ee3,0,6.2
130,4ba13b6ef964a52059a437e3,0,6.2
131,4c97754538dd8cfaf2c3e362,0,5.9
132,4d2d095bbd60a093fb721ace,0,0.0
133,4bd1020277b29c746f088c82,1,0.0
134,479dfe1ef964a520714d1fe3,0,5.7
135,561a92a0498e66532f8972b0,0,0.0
136,50b56296e4b0c55f3906e2ad,0,0.0
137,4b48eb25f964a520505d26e3,0,0.0
138,4d8aaf4a6ce6a35d35aa6642,0,0.0
139,4ba6acfdf964a520126839e3,0,7.5
140,4e3d81a01838cb1b82f1399b,1,6.8
141,4c37990f0a71c9b6ae263fc9,0,0.0
142,4c0daedad64c0f47c92a275d,0,0.0
143,4ffa1920e4b0fb4a8490f90e,0,0.0
144,5762cc9ccd1085a720b1433e,1,9.0
145,451c049bf964a520803a1fe3,0,8.9
146,5278125a498eb400461d0557,1,8.5
147,5ab5e04ce679bc6844b3448d,3,8.7
148,455c500ef964a5206e3d1fe3,2,8.9
149,40b3de00f964a52035001fe3,1,8.0
150,4a02b07bf964a52069711fe3,0,8.2
151,4ab7e782f964a5206b7b20e3,1,8.2
152,52b35338498e9a96fb30718a,2,8.1
153,50173e11e4b0e3bcfbf73e1a,1,7.8
154,47b5b90bf964a520ae4d1fe3,4,8.6
155,551366a2498e757161a41151,3,8.5
156,49c930bcf964a5203d581fe3,2,7.7
157,4bc3f9752a89ef3bbbd1f588,0,7.7
158,4ad50283f964a5203f0121e3,0,7.6
159,545803de498e7e758ac5605e,2,9.0
160,551d67c6498e26378b78ecf2,1,7.5
161,56b101bb498e4905510a5798,0,8.9
162,49d3e558f964a520225c1fe3,1,8.1
163,4c16dbee6470a593678e57d2,0,7.6
164,58ab437613af1c6117f3cba6,1,8.7
165,5b4d12ccb1ec13002f690159,0,7.6
166,546d5049498e6c78df746146,3,8.6
167,4b5dff20f964a520337829e3,2,7.9
168,4b82dfb9f964a52042ea30e3,2,8.3
169,4b425c8ff964a52065d225e3,1,7.4
170,4f4a9c22e4b0b1e352177bc2,0,7.5
171,534d8b3c498e9cf5c6823cd8,3,8.4
172,4bd0b354a8b3a593596e645f,1,7.6
173,51b501c6498e537d9db4e815,0,7.8
174,4a3be500f964a520e2a01fe3,2,8.9
175,457945ebf964a520cc3e1fe3,0,8.5
176,455864a4f964a520403d1fe3,0,8.7
177,55fc6351498e081c6ae9a9c1,1,7.4
178,5708aba9498e4c3d466d6602,3,7.9
179,52d456c811d24128cdd7bc8b,1,8.3
180,5078e8c5e4b0e1f137cc711c,0,7.9
181,49c80ebdf964a520e9571fe3,2,7.9
182,552d2022498eb08b2bf61404,0,7.8
183,4f8f5124003960ba6c1c389b,0,8.2
184,49f8c3daf964a5201e6d1fe3,0,7.9
185,536d319f498e4c7368d1c831,1,8.1
186,4a88a98df964a520500720e3,0,7.6
187,54b81b49498e6fff726e8027,3,7.6
188,52818f6511d2686bf631590b,2,8.2
189,4390fb4ef964a520562b1fe3,2,7.4
190,49e39fa6f964a520a2621fe3,0,7.4
191,54447184498e173d8891fd45,1,7.2
192,518474ea498e622f11c0c65b,0,8.1
193,4c1c23f863750f475c25b667,3,7.4
194,519f5b55498e0e64c803719d,0,7.4
195,48021774f964a520f04e1fe3,2,8.0
196,4a02aa29f964a52060711fe3,0,7.4
197,58e3d53f5d6ec64fd903f58a,1,7.5
198,531e15a2498ef3f6278215b5,1,7.8
199,5a21ade8a6031c4b2e1b3fd1,1,7.7
200,49dfaea9f964a520fb601fe3,1,7.6
201,4b072149f964a520daf722e3,1,6.9
202,542f165f498e08f48d5d8ce8,0,7.8
203,4aa054d9f964a520263f20e3,2,7.3
204,58211aae56e6050a613f2f1b,0,7.7
205,4aa18d6cf964a520f74020e3,1,7.6
206,4ac4fb51f964a520cc9f20e3,0,7.4
207,4b5f379ef964a520f4ad29e3,3,7.6
208,597136df0802d42bc821c282,2,7.2
209,4a02abc3f964a52063711fe3,0,7.4
210,428bd700f964a5209e231fe3,2,7.0
211,4f790463e4b0764825dabf30,0,7.5
212,58c3597dac32913687692430,0,7.2
213,4864fa97f964a520e7501fe3,2,7.3
214,5c15c74f968f310036af9773,3,7.6
215,49c04ce2f964a5205e551fe3,2,7.5
216,57671780498e86f4adaac248,0,7.3
217,59d5743672475048ded7193e,2,7.5
218,425db280f964a52001211fe3,2,7.1
219,4e2eedab18a8ea95b0a07ed0,1,7.5
220,4a4b973af964a52078ac1fe3,0,7.4
221,42893400f964a52046231fe3,2,7.4
222,4c5b57c29b28d13ab7045470,0,7.2
223,55556e4f498e4d422e9e10d4,2,6.9
224,51317592e4b0680a7c0a69ad,0,7.4
225,456c6839f964a520083e1fe3,1,7.0
226,5ce312e501bc5a002c73c341,1,7.0
227,4b4f8cc6f964a5200d0b27e3,0,7.2
228,595dc9d41b0ea52c2ba7c418,3,7.0
229,4e86710f29c29b97d44e5c9c,2,7.0
230,4a0089e0f964a5208f701fe3,1,7.0
231,521e4baf11d24d44ecc5c8a1,0,7.0
232,501997b2011cecae1f8bd2b6,0,6.4
233,4f075b8de4b071c5745fa832,1,6.9
234,49e40b74f964a520f7621fe3,2,6.9
235,57a257de498ece0bb183d2a3,0,6.7
236,40b13b00f964a52054f61ee3,0,6.7
237,4ccb7991b571b60cec55cc65,1,6.6
238,4fa7fc2ae4b039aeed33d99e,2,6.5
239,4a70b83ef964a52043d81fe3,1,6.5
240,55305d16498e7dc642cc592b,2,6.4
241,5a9825bb9746173022932f22,2,6.0
242,50202aaae4b091a446dcee3b,1,6.2
243,5047696fe4b0497c33ffaf29,1,6.2
244,53f3f642498ed525459df4a8,3,8.8
245,4a99ab81f964a520ba2f20e3,1,8.5
246,4a3bd461f964a520d0a01fe3,1,8.2
247,4b8ee4e7f964a5202e3d33e3,2,7.8
248,4a7c41d7f964a52011ec1fe3,1,7.9
249,4b1d5eb4f964a5207c0f24e3,2,7.7
250,40b13b00f964a520d2f61ee3,1,7.4
251,4b0b6b5bf964a520463123e3,0,7.4
252,4b2e9735f964a52020e324e3,0,7.5
253,4a81db91f964a520c7f71fe3,0,7.2
254,4b7ef06ff964a520d70a30e3,0,6.5
255,4be730c7cf200f479165153c,1,0.0
256,4dec60a8b0fb8293f806acec,2,0.0
257,4b291ad8f964a520ca9824e3,0,0.0
258,4d09b0ecd4018cfaebbd4328,2,0.0
259,4c1030b8f1b6a5938d8e7b27,0,0.0
260,56164bb3498edcf6ff2a6ca0,0,0.0
261,4f496492e4b0ecdacfa76c68,2,8.8
262,55d51bdf498e5d132b8f79a3,2,8.7
263,49c7006bf964a52095571fe3,1,8.6
264,4a90a826f964a520fc1820e3,2,8.3
265,5696e98b498e9fbdef330f01,3,8.2
266,52f5889c498e5d44cd66d940,2,8.3
267,4d3221748c42a1cd3eb5e55d,1,7.9
268,593253135c683828c5d9b558,0,7.8
269,5636d317498e02e4f102c0b3,0,8.8
270,4b5bf7f7f964a5206f1f29e3,2,7.5
271,4a62704ff964a52014c41fe3,1,7.5
272,4ab97fd9f964a5209f7f20e3,0,8.0
273,4fb03931e4b03b8055984aba,2,7.3
274,464b25a7f964a520b1461fe3,2,7.3
275,597505609fca565621cfcb90,1,7.5
276,464b24e3f964a520b0461fe3,2,7.0
277,5204e476454af9f9c5407fb5,0,7.3
278,4b8c6161f964a520d0cd32e3,0,6.9
279,4b4a085ef964a5207e7826e3,0,7.3
280,4b6b6e4df964a5204f082ce3,1,6.6
281,4fb5338d7beb65c72e11ed95,0,6.6
282,4b16d044f964a520d1bd23e3,0,7.0
283,4ab58358f964a520117520e3,1,7.0
284,4b6b7331f964a5209d092ce3,1,6.5
285,49cfe258f964a520d95a1fe3,1,6.2
286,4c16b2a496040f47294273a5,0,6.7
287,4dfdf7beb0fb84d7ace54702,0,6.3
288,4b0f6d91f964a520396223e3,0,6.1
289,4b6a255bf964a52029ca2be3,0,5.8
290,4ac0241df964a520ee9320e3,1,5.5
291,4b033107f964a5205f4d22e3,0,0.0
292,4bafdb32f964a52074263ce3,2,0.0
293,4c75b0712db5236ab3d6bd79,0,0.0
294,5286e4ad11d2b00072fc841f,0,0.0
295,4af9e2fbf964a520031522e3,1,0.0
296,4b208038f964a520bf3224e3,1,7.1
297,4a88913ef964a520f00620e3,0,5.6
298,475f1cc0f964a520dc4c1fe3,0,8.4
299,4e7946ab8998654c74a6b7df,0,0.0
